Event Name,Date,Player1,Player1 UTR,Player2,Player2 UTR,Score
M25 Denia,2023-07-26,Iker Urribarrens Ramirez,13.0,Giacomo Revelli,12.0,"7-5, 6-0"
Boys 18 & 16 USTA National Clay Court Championships,2023-07-15,Cassius Chinlund,12.35,Dillon Beckles,11.15,"6-2, 6-2"
Boys 18 & 16 USTA National Clay Court Championships,2023-07-15,Zhengqing Ji,12.0,Cassius Chinlund,12.35,"6-4, 3-6, 7-6(3)"
Boys 18 & 16 USTA National Clay Court Championships,2023-07-15,William Manning,12.65,Cassius Chinlund,12.35,
Boys 18 & 16 USTA National Clay Court Championships,2023-07-15,Cassius Chinlund,12.35,Alex Feies,12.0,"7-5, 6-3"
Boys 18 & 16 USTA National Clay Court Championships,2023-07-15,Cassius Chinlund,12.35,Emmanuel Alex,11.0,"6-4, 6-3"
"The Junior Championships, Wimbledon",2023-07-15,Darwin Blanch,13.84,Kaylan Bigun,13.17,"7-6(3), 6-3"
"The Junior Championships, Wimbledon",2023-07-15,Kaylan Bigun,13.17,Maxim Mrva,13.66,"6-2, 6-3"
"The Junior Championships, Wimbledon",2023-07-15,Kaylan Bigun,13.17,Yi Zhou,13.78,"7-6(3), 6-4"
"The Junior Championships, Wimbledon",2023-07-15,Kaylan Bigun,13.17,Fabio De Michele,12.79,"7-5, 6-3"
Boys 18 & 16 USTA National Clay Court Championships,2023-07-15,Cassius Chinlund,12.35,Justin Chung,12.0,"6-4, 6-2"
M15 Lakewood,2023-07-12,Keshav Chopra,12.92,Emon Van Loben Sels,13.59,"6-2, 6-0"
M15 Lakewood,2023-07-12,Andre Ilagan,13.9,Giacomo Revelli,12.0,"6-2, 6-2"
M15 Lakewood,2023-07-10,Jared Thompkins,11.58,Andrei Crabel,11.56,"6-3, 6-4"
J300 Roehampton,2023-07-06,Kaylan Bigun,13.17,Freddy Blaydes,12.69,"6-3, 6-4"
J300 Roehampton,2023-07-06,Thijs Boogaard,13.49,Kaylan Bigun,13.17,"6-3, 6-3"
M15 Lakewood,2023-07-05,Alexander Kotzen,13.75,Rudy Quan,13.67,"6-4, 4-6, 6-2"
M15 Lakewood,2023-07-04,Azuma Visaya,12.0,Giacomo Revelli,12.0,"6-4, 6-3"
M15 Lakewood,2023-07-03,Elijah Strode,12.77,Andrei Crabel,11.56,"4-6, 6-1, 1-0(7)"
M15 Lakewood,2023-07-03,Keegan Smith,13.66,Emon Van Loben Sels,13.59,"6-3, 6-2"
M15 Lakewood,2023-07-03,Giacomo Revelli,12.0,Zachary Leslie,8.0,"6-1, 6-0"
J30 Hilversum,2023-06-30,Victor Cunha Winheski de Lima,11.0,Leonard Von Bismarck,11.0,"6-4, 6-2"
CRABEL TENNIS $6300,2023-06-30,Andy Nguyen,13.13,Andrei Crabel,11.56,"6-1, 6-4"
J30 Hilversum,2023-06-30,Leonard Von Bismarck,11.0,Bas Bouwman,11.0,"6-4, 6-3"
CRABEL TENNIS $6300,2023-06-29,Conrad Brown,12.0,Andrei Crabel,11.56,"6-4, 6-4"
M15 Irvine,2023-06-28,Learner Tien,15.4,Rudy Quan,13.67,"6-3, 6-4"
CRABEL TENNIS $6300,2023-06-28,Dylan Waldorf Martin,12.0,Andrei Crabel,11.56,"6-3, 7-5"
M15 Irvine,2023-06-27,Rudy Quan,13.67,Giacomo Revelli,12.0,"5-7, 6-1, 1-0(6)"
M15 Irvine,2023-06-26,Daniel De Jonge,13.12,Andrei Crabel,11.56,"6-3, 6-1"
M15 Irvine,2023-06-26,Giacomo Revelli,12.0,Alex Jones,12.32,"6-3, 6-2"
2023 Laguna Creek $2500 Open,2023-06-24,Mitchell Lee,12.63,Emon Van Loben Sels,13.59,"6-1, 7-5"
2023 Laguna Creek $2500 Open,2023-06-24,Aadarsh Tripathi,12.94,Riley King,8.0,"6-1, 6-2"
2023 Laguna Creek $2500 Open,2023-06-24,Emon Van Loben Sels,13.59,Max Fardanesh,12.0,"6-0, 6-2"
2023 Laguna Creek $2500 Open,2023-06-24,Emon Van Loben Sels,13.59,Martin Duris,11.0,"4-6, 6-3, 1-0(8)"
2023 Laguna Creek $2500 Open,2023-06-24,Emon Van Loben Sels,13.59,Isaac Wang,9.0,"6-0, 6-0"
2023 Laguna Creek $2500 Open,2023-06-24,Aadarsh Tripathi,12.94,Tyler Toni,0.0,"6-3, 6-1"
2023 Laguna Creek $2500 Open,2023-06-24,Aadarsh Tripathi,12.94,Saar Rogovski,10.0,"6-0, 6-2"
2023 Laguna Creek $2500 Open,2023-06-24,LUCCA LIU,12.76,Aadarsh Tripathi,12.94,"6-0, 2-6, 6-3"
M15 Rolling Hills Estates,2023-06-21,Kai Brady,11.0,Cassius Chinlund,12.35,"6-1, 6-3"
M15 Rolling Hills Estates,2023-06-20,Quinn Vandecasteele,13.47,Giacomo Revelli,12.0,"6-4, 4-6, 1-0(8)"
M15 Rolling Hills Estates,2023-06-20,Daniel De Jonge,13.12,Rudy Quan,13.67,"6-4, 6-2"
M15 Rolling Hills Estates,2023-06-19,Rudy Quan,13.67,Marco Alvarez,11.92,"6-0, 6-3"
M15 Rolling Hills Estates,2023-06-19,Giacomo Revelli,12.0,Jett Middleton,12.0,"6-0, 6-1"
M15 San Diego,2023-06-13,Ryan Seggerman,13.69,Rudy Quan,13.67,"6-3, 6-7, 1-0(4)"
M15 San Diego,2023-06-12,Rudy Quan,13.67,James Watt,13.07,"7-6, 7-6"
Roland Garros Junior Championships,2023-06-09,Juan Carlos Prado Angelo,13.83,Kaylan Bigun,13.17,"4-6, 6-2, 6-4"
M15 San Diego,2023-06-05,Jonas ERIKSSON ZIVERTS,0.0,Giacomo Revelli,12.0,"6-3, 6-4"
M15 San Diego,2023-06-05,Rohan Murali,12.87,Rudy Quan,13.67,"6-1, 7-6"
"SoCal Pro Series: $15,000 Pre-Qualifier, Lakewood (Men's and Women's Singles)",2023-06-04,Andrei Crabel,11.56,Joshua Quijano,10.0,"7-5, 6-3"
"SoCal Pro Series: $15,000 Pre-Qualifier, Lakewood (Men's and Women's Singles)",2023-06-04,Andrei Crabel,11.56,Joseph Corse,11.0,5-2
"SoCal Pro Series: $15,000 Pre-Qualifier, Lakewood (Men's and Women's Singles)",2023-06-04,Dominique Rolland,12.0,Andrei Crabel,11.56,"6-4, 6-3"
M15 Rancho Santa Fe,2023-05-31,Connor Farren,0.0,Rudy Quan,13.67,"7-6(4), 6-3"
M15 Rancho Santa Fe,2023-05-29,Aleksa Ciric,13.21,Giacomo Revelli,12.0,"2-6, 7-5, 1-0(8)"
J500 Milan,2023-05-27,Kaylan Bigun,13.17,Federico Bondioli,13.42,"6-3, 7-6"
J500 Milan,2023-05-27,Reda BENNANI,13.38,Kaylan Bigun,13.17,"6-4, 7-6"
CRABEL TENNIS $6300,2023-05-22,Andrei Crabel,11.56,Kane Kelley,10.0,
"SoCal Pro Series: $15,000 Pre-Qualifier, Racquet Club of Irvine (Men's and Women's Singles)",2023-05-20,Alexander Chang,13.0,Emon Van Loben Sels,13.59,"6-4, 6-3"
"SoCal Pro Series: $15,000 Pre-Qualifier, Racquet Club of Irvine (Men's and Women's Singles)",2023-05-20,Emon Van Loben Sels,13.59,Nick Grove,11.0,"6-1, 7-5"
"SoCal Pro Series: $15,000 Pre-Qualifier, Racquet Club of Irvine (Men's and Women's Singles)",2023-05-20,Emon Van Loben Sels,13.59,Alexander Stafford,10.0,"6-2, 6-2"
J300 Santa Croce Sull'Arno,2023-05-19,Kaylan Bigun,13.17,Daniele Rapagnetta,12.94,5-1
J300 Santa Croce Sull'Arno,2023-05-19,Kaylan Bigun,13.17,Felipe Virgili Berini,12.58,"6-2, 6-3"
J300 Santa Croce Sull'Arno,2023-05-19,Henry Searle,13.96,Kaylan Bigun,13.17,"6-7, 6-4, 6-1"
PTT $25K Newport Beach Men,2023-05-13,Meethre Barot,12.0,Cassius Chinlund,12.35,
Dual Match: Northwestern University vs Ucla,2023-05-04,Giacomo Revelli,12.0,Ivan Yatsuk,12.0,"6-3, 6-3"
Dual Match: Northwestern University vs Ucla,2023-05-04,Gianluca Ballotta,12.0,Presley Thieneman,14.0,"6-3, 6-1"
Dual Match: Northwestern University vs Ucla,2023-05-04,Simen Sunde Bratholm,11.0,Aadarsh Tripathi,12.94,"6-4, 6-2"
M15 Orange Park,2023-05-03,Huzaifa Abdul Rehman,12.0,Kaylan Bigun,13.17,"1-6, 7-6(5), 6-2"
The 121st Ojai Tennis Tournament,2023-04-29,Rudy Quan,13.67,Vasyl Yazadzhiev,8.0,"6-1, 6-3"
The 121st Ojai Tennis Tournament,2023-04-29,Karue Sell,14.37,Rudy Quan,13.67,"6-3, 6-3"
The 121st Ojai Tennis Tournament,2023-04-29,Emon Van Loben Sels,13.59,Timothy Sah,11.0,"7-6(4), 6-7(7), 1-0(9)"
The 121st Ojai Tennis Tournament,2023-04-29,Rudy Quan,13.67,Hunter Whalen,0.0,"7-5, 6-3"
The 121st Ojai Tennis Tournament,2023-04-29,Emon Van Loben Sels,13.59,Diego Marin,10.0,"6-3, 6-0"
The 121st Ojai Tennis Tournament,2023-04-29,Emon Van Loben Sels,13.59,Rodrigo Santiago,12.0,"5-7, 6-4, 1-0(12)"
The 121st Ojai Tennis Tournament,2023-04-29,Kent Hunter,0.0,Emon Van Loben Sels,13.59,"6-3, 6-3"
M15 Vero Beach,2023-04-26,Gabi Adrian Boitan,13.73,Kaylan Bigun,13.17,"7-6(4), 6-1"
Dual Match: UCLA vs Utah,2023-04-26,Gianluca Ballotta,12.0,Berk BUGARIKJ,13.0,"7-6(4), 5-0"
Dual Match: UCLA vs Utah,2023-04-26,Giacomo Revelli,12.0,Geronimo Busleiman,0.0,"6-3, 6-4"
Dual Match: UCLA vs Utah,2023-04-26,Francisco Bastias,0.0,Aadarsh Tripathi,12.94,"6-4, 6-3"
2023 Maze Cup (NorCal vs SoCal),2023-04-22,Cassius Chinlund,12.35,Evan Burnett,12.46,"6-3, 6-1"
2023 Maze Cup (NorCal vs SoCal),2023-04-22,Mitchell Lee,12.63,Cassius Chinlund,12.35,"6-3, 7-6(4)"
UTR Crabel Tennis CLAY court,2023-04-22,Eita Ishikawa,11.0,Andrei Crabel,11.56,"6-2, 4-6, 1-0(6)"
Dual Match: UCLA vs Utah,2023-04-21,Geronimo Busleiman,0.0,Giacomo Revelli,12.0,"7-6(3), 7-5"
Dual Match: UCLA vs Utah,2023-04-21,Gianluca Ballotta,12.0,Berk BUGARIKJ,13.0,"6-0, 6-4"
Dual Match: UCLA vs Utah,2023-04-21,Francisco Bastias,0.0,Aadarsh Tripathi,12.94,"1-6, 6-4, 7-5"
UTR Crabel Tennis CLAY court,2023-04-20,Hernan Oivas Quiroz,11.23,Andrei Crabel,11.56,"6-1, 2-6, 1-0(8)"
UTR Crabel Tennis CLAY court,2023-04-19,Andrei Crabel,11.56,Nathan Caoile,10.0,"6-2, 6-2"
Dual Match: UCLA vs Usc,2023-04-18,Gianluca Ballotta,12.0,Bradley Frye,0.0,"7-5, 4-1"
Dual Match: UCLA vs Usc,2023-04-18,Makk Peter,13.7,Aadarsh Tripathi,12.94,"6-1, 6-4"
Dual Match: UCLA vs Usc,2023-04-18,Learner Tien,15.4,Giacomo Revelli,12.0,"6-2, 6-4"
"ATP Challenger Tallahassee, USA",2023-04-17,Ryan Harrison,0.0,Kaylan Bigun,13.17,"6-2, 7-6"
Dual Match: UCLA vs Uc San Diego,2023-04-16,Aadarsh Tripathi,12.94,Diogo Tinoco,11.0,"6-2, 6-1"
Dual Match: UCLA vs Uc San Diego,2023-04-16,Giacomo Revelli,12.0,Phillip Lan,0.0,"6-2, 6-0"
Dual Match: UCLA vs Uc San Diego,2023-04-16,Gianluca Ballotta,12.0,Charles Qian,11.0,"6-1, 4-3"
Dual Match: University of Oregon vs Ucla,2023-04-14,Giacomo Revelli,12.0,Quinn Vandecasteele,13.47,"7-5, 6-2"
Dual Match: University of Oregon vs Ucla,2023-04-14,Vlad Cristian Breazu,12.9,Gianluca Ballotta,12.0,"4-6, 3-5"
Dual Match: University of Oregon vs Ucla,2023-04-14,Jesper Klöv Nilsson,12.0,Aadarsh Tripathi,12.94,"4-6, 3-4"
M15 Sunrise,2023-04-13,Kyle Kang,13.0,Kaylan Bigun,13.17,"7-5, 6-4"
Dual Match: UCLA vs Washington,2023-04-13,Giacomo Revelli,12.0,Dzianis ZHARYN,13.0,"6-3, 6-4"
Dual Match: UCLA vs Washington,2023-04-13,Aadarsh Tripathi,12.94,César BOUCHELAGHEM,13.5,"6-3, 3-6, 2-1"
Dual Match: UCLA vs Washington,2023-04-13,Gianluca Ballotta,12.0,Jim Hendrikx,11.85,"6-4, 6-0"
M15 Sunrise,2023-04-11,Kaylan Bigun,13.17,Jesse Flores,12.81,"6-1, 6-4"
Dual Match: UCLA vs Stanford,2023-04-07,Max Basing,13.39,Giacomo Revelli,12.0,"6-2, 6-3"
Dual Match: UCLA vs Stanford,2023-04-07,Aryan Chaudhary,0.0,Aadarsh Tripathi,12.94,"6-4, 6-4"
Dual Match: UCLA vs Stanford,2023-04-07,Neel Rajesh,13.0,Gianluca Ballotta,12.0,"7-6(1), 6-2"
Dual Match: UCLA vs California,2023-04-06,Giacomo Revelli,12.0,Ryder Jackson,0.0,"4-6, 5-4"
Dual Match: UCLA vs California,2023-04-06,Philip Hjorth,13.19,Gianluca Ballotta,12.0,"6-1, 6-2"
Dual Match: UCLA vs California,2023-04-06,Carl Emil Overbeck,13.49,Aadarsh Tripathi,12.94,"6-1, 6-3"
Dual Match: Arizona State University vs Ucla,2023-04-01,Maxwell McKennon,13.14,Aadarsh Tripathi,12.94,"6-2, 6-2"
Dual Match: Arizona State University vs Ucla,2023-04-01,Gianluca Ballotta,12.0,Spencer Brachman,0.0,"6-1, 7-5"
Dual Match: Arizona State University vs Ucla,2023-04-01,Giacomo Revelli,12.0,Jacob Bullard,13.03,"6-2, 2-6, 6-3"
USTA National Spring Championships: FILA Easter Bowl,2023-03-31,Cassius Chinlund,12.35,Emon Van Loben Sels,13.59,"6-3, 3-6, 6-3"
USTA National Spring Championships: FILA Easter Bowl,2023-03-31,Emon Van Loben Sels,13.59,Krish Arora,12.0,"6-4, 7-5"
USTA National Spring Championships: FILA Easter Bowl,2023-03-31,Emon Van Loben Sels,13.59,Nicholas Mangiapane,11.0,"6-2, 6-1"
USTA National Spring Championships: FILA Easter Bowl,2023-03-31,Emon Van Loben Sels,13.59,Aaron Sandler,12.0,"6-3, 6-2"
UCLA at University of Arizona,2023-03-31,Gustaf Ström,12.0,Aadarsh Tripathi,12.94,"6-2, 6-1"
USTA National Spring Championships: FILA Easter Bowl,2023-03-31,Cassius Chinlund,12.35,Emon Van Loben Sels,13.59,"6-3, 3-6, 6-3"
UCLA at University of Arizona,2023-03-31,Jonas ERIKSSON ZIVERTS,0.0,Giacomo Revelli,12.0,"6-2, 6-2"
USTA National Spring Championships: FILA Easter Bowl,2023-03-31,Emon Van Loben Sels,13.59,Connor Smillie,12.27,"6-3, 6-1"
USTA National Spring Championships: FILA Easter Bowl,2023-03-31,Cassius Chinlund,12.35,Marko MESAROVIC,12.69,"6-4, 6-4"
USTA National Spring Championships: FILA Easter Bowl,2023-03-31,Cassius Chinlund,12.35,Clayton Anderson,11.0,"6-4, 6-2"
UCLA at University of Arizona,2023-03-31,Gianluca Ballotta,12.0,Jay Dylan Hara Friend,13.0,"6-1, 1-6, 2-2"
USTA National Spring Championships: FILA Easter Bowl,2023-03-31,Cassius Chinlund,12.35,Alexander Sterin,10.0,"6-3, 6-2"
USTA National Spring Championships: FILA Easter Bowl,2023-03-31,Cassius Chinlund,12.35,Aidan Atwood,12.0,"6-2, 6-4"
USTA National Spring Championships: FILA Easter Bowl,2023-03-30,Cassius Chinlund,12.35,Stephan Gershfeld,11.0,"7-5, 6-4"
USTA National Spring Championships: FILA Easter Bowl,2023-03-30,Emon Van Loben Sels,13.59,Greyson Casey,12.0,6-0
M25 Calabasas,2023-03-24,Andrew Rogers,0.0,Rudy Quan,13.67,"6-3, 6-3"
J300 San Diego,2023-03-24,Kaylan Bigun,13.17,Matisse Farzam,12.52,"6-4, 6-1"
J300 San Diego,2023-03-24,Kaylan Bigun,13.17,Roy Horovitz,12.0,"7-5, 6-1"
J300 San Diego,2023-03-24,Kaylan Bigun,13.17,Nathan Blokhin,12.0,"6-1, 6-0"
J300 San Diego,2023-03-24,Kaylan Bigun,13.17,Trevor Svajda,13.9,"6-3, 6-2"
J300 San Diego,2023-03-24,Kaylan Bigun,13.17,Alexander Razeghi,13.02,"6-7(8), 6-4, 6-4"
M25 Calabasas,2023-03-23,Rudy Quan,13.67,Blu Baker,13.2,"6-4, 6-3"
FILA International Junior Championship,2023-03-18,Kaylan Bigun,13.17,Matthew Forbes,13.0,"6-3, 6-2"
FILA International Junior Championship,2023-03-18,Rudy Quan,13.67,Kaylan Bigun,13.17,"2-6, 7-6(4), 6-3"
FILA International Junior Championship,2023-03-18,Rudy Quan,13.67,Danny Yassine,11.0,"6-3, 6-1"
FILA International Junior Championship,2023-03-18,Rudy Quan,13.67,Kaylan Bigun,13.17,"2-6, 7-6(4), 6-3"
FILA International Junior Championship,2023-03-18,Rudy Quan,13.67,Tristan Stringer,12.57,"6-4, 6-2"
FILA International Junior Championship,2023-03-18,Cooper Woestendick,13.15,Rudy Quan,13.67,"6-3, 6-1"
FILA International Junior Championship,2023-03-18,Kaylan Bigun,13.17,Matisse Farzam,12.52,"7-6(5), 6-3"
FILA International Junior Championship,2023-03-18,Rudy Quan,13.67,Jack Kennedy,13.37,"6-1, 6-3"
Dual Match: UCLA vs Oklahoma State,2023-03-17,Aadarsh Tripathi,12.94,Chase Ferguson,13.09,"6-2, 3-6, 6-4"
Dual Match: UCLA vs Oklahoma State,2023-03-17,Giacomo Revelli,12.0,Isaac Becroft,13.19,"7-6(3), 4-6, 2-3"
Dual Match: UCLA vs Oklahoma State,2023-03-17,Gianluca Ballotta,12.0,Francisco Pini,11.0,"7-5, 6-2"
Columbia University at UCLA,2023-03-16,Max Westphal,13.14,Aadarsh Tripathi,12.94,"7-6(4), 6-4"
Columbia University at UCLA,2023-03-16,Henry Ruger,12.0,Gianluca Ballotta,12.0,"6-3, 5-7, 0-2"
Columbia University at UCLA,2023-03-16,Alexander Kotzen,13.75,Giacomo Revelli,12.0,"6-3, 2-6, 5-5"
Dual Match: UCLA vs Yale,2023-03-12,Vignesh Gogineni,13.0,Giacomo Revelli,12.0,"6-3, 2-6, 6-3"
Dual Match: UCLA vs Yale,2023-03-12,Aadarsh Tripathi,12.94,Luke Neal,11.0,"7-5, 6-4"
Dual Match: UCLA vs Yale,2023-03-12,Gianluca Ballotta,12.0,Aidan Reilly,11.0,"7-6(3), 7-5"
The Cadillac of Calabasas Men's Pro Tennis Championships Main Draw Singles Wildcard ,2023-03-11,Rudy Quan,13.67,Errol Smith,0.0,"6-2, 7-5"
The Cadillac of Calabasas Men's Pro Tennis Championships Main Draw Singles Wildcard ,2023-03-11,Rudy Quan,13.67,Julio Vargas,10.0,"7-5, 6-0"
The Cadillac of Calabasas Men's Pro Tennis Championships Main Draw Singles Wildcard ,2023-03-11,Rudy Quan,13.67,Mousheg Hovhannisyan,0.0,"6-1, 6-3"
The Cadillac of Calabasas Men's Pro Tennis Championships Main Draw Singles Wildcard ,2023-03-11,Emon Van Loben Sels,13.59,Yahn Gawrit,10.0,"6-2, 6-2"
The Cadillac of Calabasas Men's Pro Tennis Championships Main Draw Singles Wildcard ,2023-03-11,Emon Van Loben Sels,13.59,Nicolas Calixto,11.0,"6-2, 6-2"
The Cadillac of Calabasas Men's Pro Tennis Championships Main Draw Singles Wildcard ,2023-03-11,Miles Clark,11.68,Emon Van Loben Sels,13.59,"6-7(7), 6-3, 1-0(5)"
The Cadillac of Calabasas Men's Pro Tennis Championships Main Draw Singles Wildcard ,2023-03-11,Rudy Quan,13.67,Sohrob Yavari,11.0,"6-2, 6-1"
The Cadillac of Calabasas Men's Pro Tennis Championships Main Draw Singles Wildcard ,2023-03-11,Rudy Quan,13.67,Arthur BELLEGY,12.0,"6-3, 6-3"
The Cadillac of Calabasas Men's Pro Tennis Championships Main Draw Singles Wildcard ,2023-03-11,Rudy Quan,13.67,Anirudh Rao,10.0,"6-1, 6-0"
J100 Hamburg,2023-03-10,Adrien Berrut,12.71,Leonard Von Bismarck,11.0,"6-2, 6-0"
J100 Hamburg,2023-03-10,Leonard Von Bismarck,11.0,Dorian Juszczak,11.0,"6-2, 2-6, 6-3"
Dual Match: UCLA vs Tcu,2023-03-10,Tomas JIROUSEK,12.0,Gianluca Ballotta,12.0,"6-4, 7-5"
Dual Match: UCLA vs Tcu,2023-03-10,Sander Jong,13.66,Aadarsh Tripathi,12.94,"6-3, 6-1"
Dual Match: UCLA vs Tcu,2023-03-10,Luc Fomba,13.1,Giacomo Revelli,12.0,"7-6(3), 6-3"
University of Pennsylvania at UCLA,2023-03-08,Giacomo Revelli,12.0,Aditya Gupta,0.0,"7-5, 6-2"
University of Pennsylvania at UCLA,2023-03-08,Aadarsh Tripathi,12.94,kevin zhu,0.0,"7-5, 6-4"
University of Pennsylvania at UCLA,2023-03-08,Gianluca Ballotta,12.0,Baylor Sai,12.0,"6-3, 4-6, 6-4"
"Brewer Team Cup (Spring Team Championships) 14s, 16s, 18s",2023-03-06,Cassius Chinlund,12.35,Tygen Goldammer,12.0,"3-6, 6-0"
"Brewer Team Cup (Spring Team Championships) 14s, 16s, 18s",2023-03-06,Cassius Chinlund,12.35,Declan Galligan,12.0,"1-6, 6-4, 6-4"
"Brewer Team Cup (Spring Team Championships) 14s, 16s, 18s",2023-03-06,Cassius Chinlund,12.35,Gabe Avram,12.0,"6-2, 6-0"
"Brewer Team Cup (Spring Team Championships) 14s, 16s, 18s",2023-03-06,Cassius Chinlund,12.35,Brody Nejedly Krall,11.0,"6-1, 6-3"
M15 Naples,2023-02-28,Jonathan Mridha,0.0,Kaylan Bigun,13.17,"6-2, 6-0"
Dual Match: University of Southern California vs UCLA,2023-02-28,Makk Peter,13.7,Giacomo Revelli,12.0,"6-4, 7-5"
Dual Match: University of Southern California vs UCLA,2023-02-28,Wojciech Marek,12.0,Aadarsh Tripathi,12.94,"3-6, 4-4"
Dual Match: University of Southern California vs UCLA,2023-02-28,Ryan Colby,13.3,Gianluca Ballotta,12.0,"6-2, 0-6, 4-3"
"Las Vegas, NV",2023-02-12,Cassius Chinlund,12.35,Konner Gunwall,10.0,"6-1, 6-4"
"Las Vegas, NV",2023-02-12,Declan Galligan,12.0,Cassius Chinlund,12.35,
"Las Vegas, NV",2023-02-12,Cassius Chinlund,12.35,Dylan Blenkiron,10.0,"6-1, 6-2"
"Las Vegas, NV",2023-02-12,Rocco Mendez,11.0,Cassius Chinlund,12.35,
J300 Barranquilla,2023-02-10,Mees Rottgering,13.52,Kaylan Bigun,13.17,"7-5, 6-2"
J300 Barranquilla,2023-02-10,Kaylan Bigun,13.17,Pedro (2006) Rodrigues,13.2,"7-6, 6-2"
Dual Match: UCLA vs UC Irvine,2023-02-10,Aadarsh Tripathi,12.94,Rithvik Krishna,12.0,"7-5, 6-7(8), 1-0(6)"
Dual Match: UCLA vs UC Irvine,2023-02-10,Enrique Luque Rico,11.0,Giacomo Revelli,12.0,"6-3, 4-6, 6-2"
Dual Match: UCLA vs UC Irvine,2023-02-10,Gianluca Ballotta,12.0,Thomas Smart,0.0,"7-5, 6-0"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (February 4 - February 6)",2023-02-05,Emon Van Loben Sels,13.59,Alexey Nesterov,12.45,"6-2, 5-7, 1-0(11)"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (February 4 - February 6)",2023-02-05,Emon Van Loben Sels,13.59,Ivan Perisic,10.0,"6-1, 6-2"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (February 4 - February 6)",2023-02-04,Emon Van Loben Sels,13.59,Pramukh Shankar,11.0,"6-3, 6-2"
CRABEL TENNIS $5700 Prize money,2023-02-04,Andrei Crabel,11.56,Hernan Oivas Quiroz,11.23,"7-5, 0-6, 1-0(9)"
CRABEL TENNIS $5700 Prize money,2023-02-04,Mario Garcia,11.0,Andrei Crabel,11.56,"6-4, 7-6(5)"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (February 4 - February 6)",2023-02-04,Emon Van Loben Sels,13.59,Aaron Yu,11.0,"6-4, 6-4"
J300 Salinas,2023-02-03,Kaylan Bigun,13.17,Luca Pow,13.39,"7-6, 6-4"
J300 Salinas,2023-02-03,Alexander Razeghi,13.02,Kaylan Bigun,13.17,"6-3, 6-0"
J300 Salinas,2023-02-03,Kaylan Bigun,13.17,Miguel Mateo Larrea,11.0,"6-2, 7-5"
J300 Salinas,2023-02-03,Kaylan Bigun,13.17,Cooper Woestendick,13.15,"6-3, 6-1"
J300 Salinas,2023-02-03,Kaylan Bigun,13.17,Roy Horovitz,12.0,"6-1, 6-2"
CRABEL TENNIS $5700 Prize money,2023-02-03,Andrew Li,12.0,Andrei Crabel,11.56,"6-2, 4-6, 1-0(8)"
Dual Match: UCLA vs University of Southern California,2023-01-28,Wojciech Marek,12.0,Aadarsh Tripathi,12.94,"6-3, 6-4"
Fullerton presented by Solinco ,2023-01-28,Enzo Inghilterra,9.0,Andrei Crabel,11.56,
Dual Match: UCLA vs University of Southern California,2023-01-28,Stefan Dostanic,14.06,Alexander Hoogmartens,13.0,"7-6(6), 4-4"
Dual Match: UCLA vs University of Southern California,2023-01-28,Makk Peter,13.7,Giacomo Revelli,12.0,"6-2, 6-2"
Dual Match: UCLA vs University of Memphis,2023-01-27,Conor GANNON,13.21,Aadarsh Tripathi,12.94,"2-6, 6-4, 2-0"
Australian Open Junior Championships,2023-01-27,Adriano Dzhenev,11.0,Kaylan Bigun,13.17,"6-3, 2-6, 7-6"
Dual Match: UCLA vs University of Memphis,2023-01-27,Giacomo Revelli,12.0,David Stevenson,12.22,"6-3, 7-6(4)"
Dual Match: UCLA vs University of Memphis,2023-01-27,Alexander Hoogmartens,13.0,PABLO ALEMANY MALEA,12.0,"6-1, 6-4"
PTT $25K Newport Beach Men,2023-01-22,Alex Fuchs,12.0,Cassius Chinlund,12.35,"6-1, 6-4"
PTT $25K Newport Beach Men,2023-01-21,Cassius Chinlund,12.35,David Duong,11.0,"6-3, 6-1"
Dual Match: UCLA vs Pepperdine,2023-01-20,Alexander Hoogmartens,13.0,Daniel De Jonge,13.12,"6-1, 6-3"
Dual Match: UCLA vs Pepperdine,2023-01-20,Tim Zeitvogel,12.0,Giacomo Revelli,12.0,"6-3, 6-4"
Dual Match: UCLA vs Pepperdine,2023-01-20,Maximilian Homberg,13.2,Aadarsh Tripathi,12.94,"4-6, 6-4, 6-1"
"Dual Match: UCLA vs Univ. of Hawaii, Manoa",2023-01-19,Alexander Hoogmartens,13.0,Andre Ilagan,13.9,"6-4, 6-1"
"Dual Match: UCLA vs Univ. of Hawaii, Manoa",2023-01-19,Aadarsh Tripathi,12.94,Lucas LABRUNIE,9.0,"3-6, 6-1, 6-1"
"Dual Match: UCLA vs Univ. of Hawaii, Manoa",2023-01-19,Giacomo Revelli,12.0,Axel LABRUNIE,11.0,"4-6, 6-4, 7-5"
J300 Traralgon,2023-01-17,Federico Cina,14.16,Kaylan Bigun,13.17,"6-7, 7-6, 6-1"
J300 Traralgon,2023-01-17,Kaylan Bigun,13.17,Andrii ZIMNOKH,12.0,"6-3, 6-4"
J300 Traralgon,2023-01-17,Kaylan Bigun,13.17,Hayden Jones,13.06,"6-4, 2-6, 6-4"
